,Quarterly Avg Temp (°C),Quarterly Sum Precip (mm),CPI Average,CPI value Cumulative,CPI Compounded,Debt_to_Asset_Ratio,Mortgage_Debt_to_Real_Estate_Ratio,Depression,Anxiety,Therapy,Stress,Unemployment Rate
42,3.318885355055218,20.062402647738878,0.2864829265361425,0.1952789933389134,0.8600398647586383,-1.8406110514656817,0.34833092439370117,0.32194547771438403,2.0516834676884477,0.22749999999999998,6.060606060606061,2.4456025998289705
43,2.476893215300167,20.73041244162788,0.5120425413414151,0.7308557446299042,1.5473076130402719,-1.8802304075749539,0.3770680942981896,0.32194547771438403,2.480370547941963,0.21749999999999997,6.0606060606060606,2.563024429051952
44,2.4392621835300936,20.359273071502333,0.6590675417317369,1.0969371366233664,1.992588775235388,-1.8799531345826248,0.30916340854811025,0.6497132550953599,2.1559286255125203,0.2175,6.0606060606060606,2.5170242037453585
45,2.5411611519146122,20.73041244162788,0.4986997929817369,0.9067278028733663,1.5127454747984093,-1.872860652006343,0.33520549926268955,0.7507737966439173,1.65336997369283,0.23,6.153846153846155,2.4560212318119556
46,2.5894014752448102,20.493901531919196,0.46525080266687857,0.7041538813733665,1.4087343968560964,-1.8563882911963803,0.4428375575669194,0.5446669133852676,1.2834715295429735,0.24000000000000002,5.970149253731343,2.4106918343946915
47,2.5278449319529073,19.5,0.2791899430919591,0.1870442703236409,0.8398949160536552,-1.8476693485461935,0.5485973839834051,0.5446669133852676,1.0235811451899688,0.2525,6.153846153846153,2.347399108943201
48,2.4596747752497685,19.183326093250876,0.145503976025817,-0.24107475576647414,0.43474025094126023,-1.8542944055892927,0.5719060463581235,0.32194547771438403,0.5457105772059794,0.27,6.0606060606060606,2.324020373795677
49,2.437724348649781,18.261982367749674,0.3359345709692877,0.1398736876797086,1.0057574634363844,-1.8577296836771806,0.5782413407870931,0.20391616251548744,0.858256894810959,0.2625,6.060606060606061,2.2857779748471563
50,2.744540034322691,18.069310999592652,0.4111192664692877,0.5857141278840264,1.2364027499064179,-1.9044338921507515,0.2984389084591522,0.20391616251548744,1.0235811451899688,0.26,6.153846153846153,2.2608946660267177
51,3.5668613654023615,18.214005600086985,0.36334153687492954,0.4786671303038477,1.0927178394870285,-1.9466500652490004,0.012216205643693816,0.08119191680027155,1.4649867700768275,0.25,6.153846153846153,2.1981500748479115
52,3.543656303875984,19.059118552545918,0.3091648041719236,0.2982352194005006,0.9284826552317549,-1.9943596367565914,-0.30754937511287006,0.08119191680027155,1.558305414205229,0.2475,6.153846153846153,2.1507927412155152
53,2.760434748368452,20.199009876724155,0.5490917672521878,0.8551048798456251,1.6611893743105621,-2.049067271625452,-0.6832950858107809,0.20391616251548744,1.1952181587347634,0.2575,6.25,2.086706752660907
54,2.720753572082558,20.273134932713294,0.7453402553779165,1.3695604033689968,2.2565028845106028,-2.0324048227150975,-0.6783540169097794,0.08119191680027155,0.858256894810952,0.27,6.25,2.0003532395049852
55,2.788816953476868,19.43579172557681,0.5947511303779165,1.0609014908689967,1.8044217449393716,-2.007924665612039,-0.588707518519447,0.32194547771438403,0.3263508700444008,0.28500000000000003,6.349206349206349,1.9506607518020629
56,2.838573585447451,19.13765920900464,0.6142381968058606,1.0351825943689967,1.8594081274940055,-1.9795239616156224,-0.4424898423952777,0.43546875452547174,0.11917308432088371,0.29,6.349206349206349,1.8858062249982501
57,2.8744564703609616,18.16590212458495,0.3811145037515561,0.49669255180286326,1.1474643582992272,-1.960664730096714,-0.3068007090952185,0.32194547771438403,0.052713848091610845,0.2925,6.25,1.8405496333974871
58,2.8653097563788803,18.0208212909401,0.1554876252176021,-0.1601859669248261,0.4631526146291532,-1.959792052713474,-0.253500332892232,0.20391616251548744,-0.01248244807575148,0.2975,6.25,1.83391390900872
59,2.8653097563788803,19.60867155112758,0.3968636786029184,0.17166029000607988,1.1883862183992235,-1.9565616254372948,-0.2189452065661571,-0.046424492365879644,-0.01248244807575148,0.3,6.153846153846153,1.8438510560329089
60,3.2249030993194197,18.12456896039186,0.45450735492876165,0.5122503572818173,1.367427674931132,-1.9582645331055528,-0.346876294550442,-0.3171667778692674,0.25596900570512593,0.2975,6.25,1.9536184588029573
61,4.030818775385467,17.514279888136993,0.4237644707241889,0.45920667170664337,1.274848486661162,-1.9533401803998116,-0.4742775004599446,-0.46073240255348286,0.3263508700444008,0.29500000000000004,6.153846153846153,2.020995534563509
62,3.9404948927767944,16.98528775146303,0.4632675683636558,0.4949886468228087,1.394028514160467,-1.954260311419477,-0.6340511713541419,-0.3171667778692674,0.3263508700444008,0.29,6.0606060606060606,2.025403255187126
63,3.185906464414798,14.221462653327892,0.5622484772515868,0.9791153187182265,1.6983804503595823,-1.961809007225913,-0.8449731193279809,-0.17913902575978466,0.11917308432088371,0.29000000000000004,5.882352941176471,1.9992252078456083
64,3.1689903754981645,14.071247279470288,0.636330060370525,1.2116606927446019,1.9228570009549917,-1.943036049639119,-0.830926742859965,-0.046424492365879644,-0.20070934484896327,0.2975,5.797101449275361,1.8601966308201938
65,3.1729323976410213,13.46291201783626,0.5446871233556675,1.0090253872446018,1.6471679650958084,-1.915375054984559,-0.7428892153933654,-0.046424492365879644,-0.37833228358374255,0.31,5.970149253731343,1.7650161442668093
66,3.1220986531498327,13.47219358530748,0.49055447659625917,0.8931167626284365,1.4837222765965037,-1.8815069089671728,-0.5974734748107612,-0.046424492365879644,-0.545894160012868,0.3175,5.970149253731344,1.7197859696328164
67,3.2492306781759894,14.044571905188139,0.35335771379610037,0.5733589219491941,1.0655512384031547,-1.8571807626016155,-0.46838046681409945,-0.17913902575978466,-0.5996025441484816,0.325,6.0606060606060606,1.6755377141542247
68,3.258066911528982,15.0996688705415,0.21395535395982246,0.1907815250128192,0.643559437101014,-1.8526098891586442,-0.42158609898267807,-0.46073240255348286,-0.7545511568853245,0.33999999999999997,6.153846153846153,1.6755377141542247
69,3.2438403166617187,14.857657958103626,0.29848444508725014,0.2872995017628192,0.897311334351014,-1.8518082028221508,-0.4067214467281644,-0.7654263825788029,-0.9006100949580393,0.35,6.0606060606060606,1.6994309509912695
70,3.394849039353591,15.264337522473747,0.41781175711541685,0.6310621004513708,1.2587663058452176,-1.8878280564182666,-0.5071364976319538,-0.765426382578786,-0.4352780578962968,0.335,6.349206349206349,1.919981654163536
71,3.984030622372273,16.446884203398525,0.4046028036265978,0.4253174153124768,1.217588596592863,-1.9172806340538426,-0.6050399941586919,-1.09522690536836,0.5457105772059794,0.305,6.451612903225807,2.1137423192198908
72,3.655475345286848,16.896745248715803,0.3749562761116971,0.27849438869673904,1.1278553210188742,-1.9487734446364415,-0.7163448554435325,-0.46073240255348286,1.1085971431897472,0.275,6.349206349206349,2.217843864538955
73,2.652357441974969,18.627936010197157,0.7129898874697007,1.1151029554694654,2.1608060973665633,-1.9830995624917307,-0.8599065614560106,0.08119191680027155,1.9493360744226658,0.2475,6.557377049180328,2.3084014783072004
74,2.6110342778293814,18.472953201911167,0.8708079029612668,1.5729528337104002,2.639246810521839,-1.956959122718391,-0.8243566222804558,0.20391616251548744,1.7502099190971259,0.2375,6.0606060606060606,2.2173902468400697
75,2.5811818998280613,18.117670931993437,0.6774617899769972,1.3193010039522126,2.0587449974983567,-1.92362370695369,-0.7140489923410336,0.7507737966439259,1.2834715295429735,0.2425,6.25,2.1162555148025524
76,2.6124700955226263,17.74823934929885,0.6306935014769972,1.0913781732022128,1.9108390279971685,-1.8879477322302802,-0.5602643312053345,0.5446669133852676,1.3733850086737505,0.2475,6.349206349206348,2.0357943795627595
77,2.6466960535732094,16.904141504376966,0.32403153299156595,0.3327968887777053,0.9718298718087934,-1.860685811706119,-0.41502243486512824,0.32194547771438403,1.10859714318974,0.2575,6.25,1.956567443529301
78,2.6429150572805025,16.53027525481654,0.02458030825,-0.512607706651781,0.06504238059288886,-1.8509618011538755,-0.3468280706068093,-0.046424492365879644,0.7778959946462194,0.27,6.060606060606061,1.9624394509831047
79,2.700462923278155,16.889345754054535,0.23744619701065633,-0.325378010151781,0.7022297912279765,-1.8401447407564895,-0.2939284288454057,-0.46073240255348286,0.6990348057960676,0.28500000000000003,6.250000000000001,1.9571561983063974
80,3.118092365533773,16.186414056238647,0.3964841822789305,0.24553421582398993,1.1897115128812308,-1.8840939846529317,-0.2395203559138021,0.43546875452547174,-0.32026881897076626,0.26,4.878048780487805,1.9595077573089528
81,3.970201506221063,15.14100392972672,0.3872292244360558,0.2781965635894873,1.1629242796560135,-1.9272443907863155,-0.20366357742272137,1.2016293848047344,-0.9474016774470125,0.22999999999999998,4.081632653061225,1.9212026553774333
82,3.8082148048659232,15.451537140362444,0.4313901145573701,0.3864216718394873,1.295851165621864,-1.983226492060348,-0.22168047516350534,1.825239108127915,-1.4048995328578506,0.2075,3.6697247706422016,1.8157743454183695
83,2.8293108701590213,13.92838827718412,0.5443283577388223,1.0040938256437053,1.6433582761383458,-2.049067271625452,-0.2965797761282865,2.2700944614294603,-1.9641800122285695,0.175,3.0769230769230766,1.6940853864637573
84,2.782534815595305,15.459624833740307,0.6435606341487181,1.2785916078620905,1.9453342233510085,-2.044324347441649,-0.32554292283510616,2.2700944614294603,-1.9895414057769403,0.175,3.0303030303030307,1.5909344408525627
85,2.7445400343226916,16.545392107774298,0.5306438442415928,1.101766753998374,1.6057535729169117,-2.026580949633682,-0.2638542671254034,2.183662854725863,-1.9895414057769403,0.18000000000000002,3.0303030303030307,1.5022238281455038
